Country,City,AQI_Value,CO_Value,CO_Category,Ozone_Value,Ozone_Category,NO2_Value,NO2_Category,PM25_Value,PM25_Category,VOCs,SO2,Emissions,AQI_Category
South Africa,Ceres,54.719813937183346,1.0,Good,14.0,Good,2.0,Good,55.26846186425479,L2,141.65091294384837,14.70207589,L2,Unhealthy for Sensitive Groups
India,Jamai,51.13405277239978,1.0,Good,33.0,Good,0.0,Good,47.10268478483211,L3,132.98780838139882,-3.624141955,L3,Unhealthy
Italy,Rescaldina,72.0,1.0,,27.0,Good,7.0,Good,72.0,L1,185.3175946,3.767599368,L1,Moderate
China,Ximei,91.04519711537435,1.0,Good,25.67334417689101,Unhealthy,3.0,Good,97.0,L1,232.41872006457572,4.5317872,L1,Unhealthy
Russian Federation,Markha,36.0,1.0,Good,31.0,Good,0.0,Good,24.0,L0,88.18948343,5.704123479,L0,Good
United States of America,Susanville,46.0,1.0,Good,26.0,Good,2.0,Good,46.0,L0,102.4902443,7.270679717,L0,Good
India,Rehti,51.60254931057857,1.0,,42.0,Good,0.0,Good,45.361816323608174,L3,134.03909652977424,-1.80030311,L3,Unhealthy
Mexico,El Mante,54.0,1.0,,29.0,Good,0.0,Good,54.0,L1,120.0446822,5.511875448,L1,Moderate
Ghana,Foso,55.0,1.0,Good,15.0,Good,1.0,Good,55.0,L1,133.7186493,0.003663484,L1,Moderate
Rwanda,Rwamagana,85.0,1.0,Good,26.0,Good,1.0,Good,85.0,L1,212.4876589,1.525065578,L1,Moderate
Brazil,Santa Rita Do Passa Quatro,58.0,1.0,Good,6.0,Good,4.0,Good,58.0,L1,144.9455279,-2.391985305,L1,Moderate
Brazil,Andradas,53.0,1.0,Good,7.0,Good,4.0,Good,53.0,L1,136.8519075,9.384326901,L1,Moderate
Thailand,Khiri Mat,81.0,1.0,Good,23.0,Good,0.0,Good,81.0,L1,207.7831838,7.479680738,L1,Moderate
Czechia,Litomysl,71.0,1.0,Good,41.0,Good,0.0,Good,71.0,L1,180.885721,13.71452845,L1,Moderate
United Kingdom of Great Britain and Northern Ireland,Linlithgow,27.0,1.0,Good,27.0,Good,2.0,Good,18.0,L0,77.29510563,5.737959137,L0,Good
India,Raghudebbati,53.32017631025859,1.0,Good,5.0,Good,2.619885216559748,Good,56.59404180460858,L3,138.4980244440558,4.865663811650872,L3,Unhealthy
Poland,Siemiatycze,68.0,1.0,Good,33.0,Good,1.0,Good,68.0,L1,189.1069232,-5.633877774,L1,Moderate
Hungary,Albertirsa,66.0,1.0,Good,35.8951638932747,Moderate,0.0,Good,58.0,L1,170.050854,7.881784919,L1,Moderate
Brazil,Londrina,35.0,1.0,Good,17.0,Good,0.0,Good,35.0,L0,90.63028697,3.864719901,L0,Good
India,Dundwaraganj,55.10404751805249,1.0,Good,23.325878693571607,Unhealthy for Sensitive Groups,5.0,Good,55.011394692942474,L3,142.91522481303733,2.604512294,L3,Unhealthy
Ghana,Savelugu,52.0,1.0,Good,5.0,Good,1.0,Good,52.0,L1,147.3683247,6.050892483,L1,Moderate
Russian Federation,Gudermes,60.0,1.0,Good,45.0,Good,2.0,Good,60.0,L1,160.1963747,4.297740111,L1,Moderate
Sri Lanka,Kotikawatta,71.0,1.0,Good,23.0,Good,1.0,Good,71.0,L1,184.2281228,7.675479388,L1,Moderate
France,Malakoff,40.0,1.0,Good,26.0,Good,3.0,Good,40.0,L0,95.77834676,6.26391987,L0,Good
Italy,Opera,66.0,1.0,Good,37.0,Good,3.0,Good,66.0,L1,157.0119645,13.01347111,L1,Moderate
Russian Federation,Kanash,53.0,1.0,Good,31.0,Good,0.0,Good,53.0,L1,143.5091378,0.78110102,L1,Moderate
Germany,Bebra,57.0,1.0,Good,48.0,Good,0.0,Good,57.0,L1,153.2963317,-5.032822538,L1,Moderate
Mexico,Arriaga,64.0,1.0,Good,29.0,Good,0.0,Good,64.0,L1,155.7758702,5.482587832,L1,Moderate
Namibia,Gobabis,19.0,1.0,Good,18.0,Good,0.0,Good,19.0,L0,60.01387123,-3.164072048,L0,Good
China,Gaoyou,55.77267328285247,1.0,Good,23.079027032217326,Unhealthy,5.0,Good,55.566671290573986,L2,144.46664838700372,7.184250473,L2,Unhealthy
India,Channarayapatna,48.0,1.0,Good,22.0,Good,0.0,Good,48.0,L0,130.9513119,-2.232274083,L0,Good
Indonesia,Pamekasan,54.0,1.0,Good,35.0,Good,0.0,Good,54.0,L1,138.8546015,8.304322203,L1,Moderate
Myanmar,Taungdwingyi,28.0,1.0,Good,25.0,Good,0.0,Good,28.0,L0,74.87804433,2.65765972,L0,Good
Spain,Puerto De La Cruz,36.0,1.0,Good,36.0,Good,0.0,Good,6.0,L0,80.25497313,7.790538565,L0,Good
Japan,Marumori,41.0,1.0,Good,41.0,Good,1.0,Good,18.0,L0,109.3482703,11.83232616,L0,Good
Kenya,Kilifi,57.0,1.0,Good,31.0,Good,0.0,Good,57.0,L1,144.6087957,5.552638324,L1,Moderate
India,Patancheru,54.25436039206394,1.0,Good,31.0,Good,1.7376371783798021,Good,50.821772950354365,L3,140.46450855343022,10.33001959,L3,Unhealthy
Philippines,Estancia,51.0,1.0,,23.0,Good,0.0,Good,51.0,L1,138.3922828,5.077842606,L1,Moderate
United States of America,Portsmouth,47.0,1.0,,32.0,Good,5.0,Good,47.0,L0,134.3880624,2.439101777,L0,Good
China,Yian,53.0,1.0,Good,31.0,Good,0.0,Good,53.0,L1,148.5727297,-3.700521185,L1,Moderate
Pakistan,Kulachi,51.86947149647431,1.0,Good,32.0939915009609,Unhealthy for Sensitive Groups,0.0,Good,47.866965954718005,L3,134.69962569591132,1.393610187,L3,Unhealthy
India,Hoshiarpur,53.93865379843346,1.0,Good,29.815278501115266,Unhealthy for Sensitive Groups,1.0,Good,50.47700815262175,L2,139.64285571539062,11.37757932,L2,Unhealthy for Sensitive Groups
Russian Federation,Svirsk,43.0,1.0,Good,43.0,Good,0.0,Good,21.0,L0,96.79674186,5.523594738,L0,Good
India,Kochinda,53.71525241579736,1.0,Good,46.0,Good,0.0,Good,46.00403563306892,L3,138.92143988529259,11.99421343,L3,Unhealthy
Japan,Sakaide,57.0,1.0,Good,36.0,Good,4.0,Good,57.0,L1,142.2816946,8.061411868,L1,Moderate
Denmark,Horsens,33.0,1.0,Good,33.0,Good,0.0,Good,21.0,L0,93.23744421,5.160396918,L0,Good
Uruguay,Maldonado,26.0,1.0,Good,26.0,Good,0.0,Good,21.0,L0,74.60797244,0.408987711,L0,Good
Panama,La Cabima,102.0,1.0,Good,15.0,Good,3.2235840112169902,Good,102.0,L2,261.638714,12.52227674,L2,Unhealthy for Sensitive Groups
India,Bedi,51.386497939768375,1.0,Good,28.0,Good,0.0,Good,48.45103014937803,L3,133.59238509681478,-1.14187988,L3,Unhealthy
Burkina Faso,Koupela,55.0,1.0,Good,17.0,Good,0.0,Good,55.0,L1,120.7445122,6.622775694,L1,Moderate
Iran (Islamic Republic of),Saqqez,54.0,1.0,Good,46.0,Good,1.1310581386651317,Good,54.0,L1,143.3270529,2.217358733,L1,Moderate
China,Hsinhua,76.55150792201377,1.0,Good,25.922326298616806,Unhealthy for Sensitive Groups,3.0,Good,79.0,L1,196.13372603116773,10.04595085,L1,Unhealthy for Sensitive Groups
Ethiopia,Jinka,38.0,1.0,Good,13.0,Good,0.0,Good,38.0,L0,97.49212393,8.93208088,L0,Good
Spain,Maracena,32.0,1.0,,32.0,Good,1.0,Good,15.0,L0,82.58763942,-7.134146856,L0,Good
Italy,Sarzana,68.0,1.0,Good,31.0,Moderate,0.0,Good,37.0,L0,172.2888485,8.154443768,L0,Moderate
Hungary,Nyirbator,65.0,1.0,Good,38.0,Good,1.0,Good,65.0,L1,157.9703117,5.90169183,L1,Moderate
Afghanistan,Shibarghan,95.0,1.0,Good,43.0,Good,0.0,Good,95.0,L1,232.807208,5.356015508,L1,Moderate
Germany,Dobeln,69.0,1.0,Good,31.0,Good,4.0,Good,69.0,L1,168.3452297,4.541876386,L1,Moderate
Iran (Islamic Republic of),Shahr E Babak,84.0,1.0,Good,44.0,Good,0.0,Good,84.0,L1,209.1627787,0.394173493,L1,Moderate
Australia,Warrnambool,27.0,1.0,Good,27.0,Good,0.0,Good,20.0,L0,72.1468314,-2.765921693,L0,Good
Poland,Ciechocinek,35.0,1.0,Good,35.0,Good,0.0,Good,32.0,L0,96.83747609,9.952438806,L0,Good
India,Dighwara,59.098228525361485,1.0,,47.0,Good,7.0,Good,53.58673095035136,L3,152.36573069477438,16.99701821,L3,Unhealthy
Philippines,Barotac Nuevo,47.0,1.0,Good,22.0,Good,0.0,Good,47.0,L0,108.8552915,-3.342405633,L0,Good
Italy,Montemurlo,67.0,1.0,Good,46.90087597419601,Moderate,0.0,Good,43.0,L0,181.9586964,4.770797978,L0,Moderate
Israel,Qiryat Ono,74.0,1.0,Good,46.0,Good,5.0,Good,74.0,L1,181.1403743,0.375004378,L1,Moderate
United States of America,New Brighton,46.0,1.0,Good,32.0,Good,1.5073624947733097,Good,46.0,L0,133.5973926,4.109645857,L0,Good
Germany,Leutkirch,51.0,1.0,Good,35.0,Good,3.0,Good,51.0,L1,141.4464719,6.302135895,L1,Moderate
Turkey,Kayseri,40.0,1.0,Good,31.0,Good,0.0,Good,40.0,L0,90.22835584,-1.266763082,L0,Good
India,Vedasandur,100.0,1.0,,14.0,Good,7.0,Good,100.0,L2,256.405564,-2.607556076,L2,Unhealthy for Sensitive Groups
China,Baoshan,51.0,1.0,Good,38.0,Good,0.0,Good,51.0,L1,138.709334,6.626179164,L1,Moderate
Iraq,Baghdad,85.09078193707106,1.0,Good,27.240271193204283,Unhealthy for Sensitive Groups,2.2848772758883333,Good,90.0,L1,217.73554695098082,-2.819137582,L1,Unhealthy for Sensitive Groups
United States of America,Sarasota,42.0,1.0,Good,32.0,Good,1.5359909803861456,Good,42.0,L0,115.3108513,8.056659837,L0,Good
Austria,Tulln,63.0,1.0,Good,40.0,Good,1.0,Good,63.0,L1,177.269123,2.921353521,L1,Moderate
Ukraine,Poltava,46.0,1.0,Good,44.0,Good,0.0,Good,46.0,L0,121.5449367,-0.888383584,L0,Good
Philippines,Malaya,57.0,1.0,Good,25.0,Good,1.0,Good,57.0,L1,165.96637,9.92362261,L1,Moderate
China,Dali,25.0,1.0,Good,17.0,Good,1.0,Good,25.0,L0,71.29405398,7.365866211,L0,Good
Philippines,Cebu,51.0,1.0,Good,26.0,Good,1.0,Good,51.0,L1,124.7169145,4.753140381,L1,Moderate
Mexico,Nueva Italia De Ruiz,26.0,1.0,,31.0,Good,1.0,Good,26.0,L0,73.16435683,6.961741868,L0,Good
China,Shancheng,76.05670803124735,1.0,Good,27.645127257177595,Unhealthy,2.0,Good,78.0,L1,194.91147109213938,8.276075738,L1,Unhealthy
,Ghogha,91.0,1.0,Good,25.0,Good,1.0,Good,91.0,L1,219.6938785,10.02023696,L1,Moderate
United Republic of Tanzania,Usagara,51.0,1.0,Good,18.0,Good,0.0,Good,51.0,L1,128.8142309,10.40978384,L1,Moderate
Mexico,Chihuahua,64.0,1.0,Good,31.0,Good,1.0,Good,64.0,L1,162.7653402,7.24247275,L1,Moderate
Japan,Kanuma,42.0,1.0,,31.0,Good,1.0,Good,36.0,L0,109.8838989,4.588576771,L0,Good
China,Dongdu,102.00129566365158,1.0,Good,24.977496140690192,Unhealthy,3.0482635588041713,Good,110.0,L2,259.61500755975607,9.527779943,L2,Unhealthy
Argentina,Tres Arroyos,26.0,1.0,Good,26.0,Good,0.0,Good,12.0,L0,76.96322862,-4.329799119,L0,Good
Sudan,Tabat,89.0,1.0,,28.0,Good,0.0,Good,89.0,L1,222.1524333,-0.702654266,L1,Moderate
Brazil,Areia Branca,21.0,1.0,Good,21.0,Good,0.0,Good,19.0,L0,55.56173861,-3.113891205,L0,Good
India,Hardoi,53.547552289241075,1.0,Good,49.0,Good,1.0,Good,45.72763221268704,L5,138.65948528219988,5.887941908,L5,Hazardous
Myanmar,Myingyan,27.0,1.0,Good,27.0,Good,0.0,Good,20.0,L0,68.40313407,5.719122303,L0,Good
Somalia,Hobyo,58.0,1.0,Good,21.0,Good,0.0,Good,58.0,L1,165.2955032,-3.649879354,L1,Moderate
Egypt,Asyut,51.863008942384766,1.0,Good,30.581591150240197,Moderate,1.0,Good,48.75323818407606,L3,134.8267021502953,-2.83950667,L3,Unhealthy
India,Baleshwar,54.39809179272878,1.0,Good,59.0,Moderate,1.0,Good,44.03867221422777,L3,140.59258397957774,10.16414081,L3,Unhealthy
Australia,Wagga Wagga,19.0,1.0,Good,15.0,Good,2.0,Good,19.0,L0,65.35759037,7.813614598,L0,Good
Paraguay,Aregua,37.0,1.0,Good,19.0,Good,1.0,Good,37.0,L0,86.4281673,-1.786318495,L0,Good
Mexico,Asuncion Nochixtlan,53.0,1.0,Good,15.0,Good,3.0,Good,53.0,L1,139.3146106,-0.530217072,L1,Moderate
Brazil,Araguari,40.0,1.0,Good,5.0,Good,2.486529104941461,Good,40.0,L0,118.4913511,11.80200878,L0,Good
Brazil,Paragominas,36.0,1.0,Good,2.0,Good,0.0,Good,36.0,L0,95.052437,6.732142508,L0,Good
Brazil,Maracanau,29.0,1.0,Good,31.0,Good,0.0,Good,29.0,L0,64.56492375,-5.373980134,L0,Good
Azerbaijan,Agdam,82.0,1.0,Good,26.0,Good,0.0,Good,82.0,L1,203.9586171,-0.327802122,L1,Moderate
Czechia,Vrchlabi,30.0,1.0,,28.0,Good,1.0,Good,30.0,L0,84.00641638,2.933498622,L0,Good
Serbia,Kraljevo,66.0,1.0,Good,43.0,Good,0.0,Good,66.0,L1,176.2739849,3.588618993,L1,Moderate
Pakistan,Mandi Bahauddin,52.52085878286421,1.0,Good,31.85350415767329,Unhealthy for Sensitive Groups,0.0,Good,48.40792643690226,L3,136.21105053935807,5.855273769,L3,Unhealthy
Brazil,Vassouras,53.286388361906496,1.0,Good,12.0,Good,2.3328911526159204,Good,54.80520099215777,L3,138.36122248122547,4.5359674,L3,Unhealthy
Syrian Arab Republic,Safita,58.0,1.0,Good,47.0,Good,1.0,Good,58.0,L1,149.1345384,-5.217212781,L1,Moderate
Switzerland,Zofingen,98.0,1.0,Good,28.0,Good,2.0,Good,98.0,L1,269.8567641,-6.278856006,L1,Moderate
Mexico,Ticul,60.0,1.0,Good,24.0,Good,0.0,Good,60.0,L1,151.1577739,0.29880631,L1,Moderate
Mexico,Tlaxco,53.691728344835845,1.0,Good,33.0,Good,3.0,Good,50.63827544156405,L4,139.33246243160892,0.294228479,L4,Very Unhealthy
China,Linchuan,55.47301039104159,1.0,Good,7.0,Good,2.908601556616665,Good,57.870263211392356,L3,143.513170825572,18.24810199,L3,Unhealthy
Russian Federation,Oboyan,40.0,1.0,Good,40.0,Good,0.0,Good,17.0,L0,108.5952106,-4.912382704,L0,Good
Georgia,Tkvarcheli,36.0,1.0,Good,36.0,Good,0.0,Good,11.0,L0,94.99176811,13.39434627,L0,Good
Canada,Fort Erie,47.0,1.0,Good,31.0,Good,1.0,Good,47.0,L0,117.5312387,0.703052443,L0,Good
South Africa,Wesselsbron,57.11172745490446,1.0,Good,11.0,Good,5.0,Good,59.377207201081994,L2,147.62289023730673,17.94707505,L2,Unhealthy for Sensitive Groups
India,Changanacheri,80.0,1.0,Good,24.0,Good,1.0,Good,80.0,L1,204.2759485,10.38038879,L1,Moderate
Romania,Avrig,39.0,1.0,Good,39.0,Good,0.0,Good,32.0,L0,121.398139,2.470752935,L0,Good
Italy,Surbo,70.0,1.0,Good,29.60638446930242,Moderate,1.0,Good,70.0,L1,175.7072578,9.900601264,L1,Moderate
Brazil,Rondonopolis,37.0,1.0,Good,9.0,Good,0.0,Good,37.0,L0,87.72715168,2.198593691,L0,Good
India,Naliya,51.5130234816252,1.0,Good,25.0,Good,0.0,Good,49.24149389626636,L2,133.89730986282413,0.177436815,L2,Unhealthy for Sensitive Groups
Brazil,Bodoco,17.0,1.0,,14.0,Good,0.0,Good,17.0,L0,52.98878516,-0.314736002,L0,Good
Russian Federation,Pudozh,52.0,1.0,Good,29.0,Good,0.0,Good,52.0,L1,138.1444459,11.24235415,L1,Moderate
United States of America,Cape Coral,48.0,1.0,Good,20.0,Good,6.0,Good,48.0,L0,117.9315665,3.51406803,L0,Good
,Arcachon,50.0,1.0,,31.0,Good,1.0,Good,50.0,L0,136.9718262,6.432882192,L0,Good
Brazil,Brotas,49.0,1.0,Good,5.0,Good,3.0,Good,49.0,L0,122.9387917,1.992013092,L0,Good
Italy,Lanuvio,40.0,1.0,,40.0,Good,2.0,Good,20.0,L0,99.29253706,8.651242573,L0,Good
Germany,Unna,36.0,1.0,Good,24.0,Good,3.0,Good,36.0,L0,101.6541682,4.226640811,L0,Good
India,Bijbiara,99.0,1.0,Good,46.0,Good,0.0,Good,99.0,L1,253.761779,2.14579767,L1,Moderate
United States of America,Ashtabula,58.0,1.0,Good,31.0,Good,2.0,Good,58.0,L1,150.4052294,2.579431123,L1,Moderate
Iran (Islamic Republic of),Bardsir,91.0,1.0,Good,49.0,Good,0.0,Good,91.0,L1,224.2276906,-1.930339711,L1,Moderate
United States of America,Fort Stewart,53.53924674451965,1.0,Good,20.0,Good,2.055701716421005,Good,53.00016376042928,L2,138.88526178658273,6.01000477,L2,Unhealthy for Sensitive Groups
India,Kanchipuram,59.0,1.0,Good,28.0,Good,1.0,Good,59.0,L1,151.006385,2.68704508,L1,Moderate
Nigeria,Jimeta,59.0,1.0,Good,15.0,Good,0.0,Good,59.0,L1,152.5223162,13.08898736,L1,Moderate
United Republic of Tanzania,Babati,35.0,1.0,Good,16.0,Good,0.0,Good,35.0,L0,102.6294288,4.274488716,L0,Good
Russian Federation,Shimanovsk,35.0,1.0,,35.0,Good,0.0,Good,25.0,L0,94.92902541,2.301434424,L0,Good
Russian Federation,Tobolsk,46.0,1.0,Good,31.0,Good,0.0,Good,46.0,L0,131.8349367,9.08988516,L0,Good
Philippines,Lipa,93.0,1.0,Good,25.0,Good,2.540942394735159,Good,93.0,L1,227.2337452,4.807815423,L1,Moderate
Poland,Raciborz,97.0,1.0,Good,26.0,Good,2.6956536732200718,Good,97.0,L1,261.190613,9.058856177,L1,Moderate
Netherlands,Zoetermeer,34.0,1.0,Good,34.0,Good,1.0,Good,28.0,L0,98.20607476,-8.768728741,L0,Good
Japan,Mibu,37.0,1.0,,37.0,Good,1.0,Good,11.0,L0,83.27123092,4.047067428,L0,Good
Netherlands,Hillegom,52.0,1.0,Good,35.0,Good,4.0,Good,52.0,L1,132.3655178,6.951529582,L1,Moderate
,Askoy,29.0,1.0,Good,29.0,Good,0.0,Good,12.0,L0,81.2706091,9.514482116,L0,Good
India,Nizamabad,108.0,1.0,Good,31.0,Good,0.0,Good,108.0,L2,274.800816,7.333712985,L2,Unhealthy for Sensitive Groups
Italy,Olbia,45.0,1.0,Good,31.0,Good,5.0,Good,45.0,L0,93.30870862,-1.562799157,L0,Good
Italy,Paderno Dugnano,33.0,1.0,Good,33.0,Good,2.0,Good,23.0,L0,91.27554733,8.611897035,L0,Good
Germany,Karlsruhe,55.0,1.0,Good,31.0,Good,3.0,Good,55.0,L1,148.9189412,13.41977588,L1,Moderate
Russian Federation,Bolshaya Glushitsa,44.0,1.0,Good,44.0,Good,0.0,Good,12.0,L0,112.1678196,5.154076415,L0,Good
Japan,Rumoi,26.0,1.0,Good,26.0,Good,0.0,Good,23.0,L0,71.89647955,7.989341937,L0,Good
United States of America,West Warwick,72.0,1.0,,44.0,Good,5.0,Good,72.0,L1,190.2127991,7.671768475,L1,Moderate
China,Houlung,62.0,1.0,Good,56.0,Moderate,0.7924943118526917,Good,62.0,L1,131.5145738,-2.941657526,L1,Moderate
India,Unhel,52.51137955561709,1.0,,39.0,Good,0.0,Good,46.73390552087544,L3,136.15761470294993,4.852422147,L3,Unhealthy
United States of America,New Albany,50.0,1.0,Good,50.0,Good,1.0,Good,27.0,L0,141.0321757,0.419627465,L0,Good
Canada,Timmins,56.0,1.0,Good,33.0,Good,0.0,Good,56.0,L1,150.1943662,13.06798947,L1,Moderate
Brazil,Terra Boa,30.0,1.0,Good,16.0,Good,0.0,Good,30.0,L0,70.3375368,-1.761660868,L0,Good
Brazil,Sao Francisco De Assis,19.0,1.0,Good,19.0,Good,1.094079712553238,Good,8.0,L0,39.17550219,1.629168977,L0,Good
Germany,Beckum,68.0,1.0,Good,29.0,Good,1.9775957223241756,Good,68.0,L1,154.4131931,4.690296946,L1,Moderate
Honduras,Santa Cruz De Yojoa,80.0,1.0,Good,5.0,Good,3.0,Good,80.0,L1,198.9717934,7.061866904,L1,Moderate
Portugal,Fanzeres,31.0,1.0,Good,21.0,Good,5.0,Good,31.0,L0,83.19780702,3.832085709,L0,Good
China,Fushan,81.0,1.0,Good,37.40883324754067,Moderate,5.0,Good,63.0,L1,210.0159281,13.73160537,L1,Moderate
Indonesia,Pemangkat,39.0,1.0,Good,16.0,Good,1.7189758699105087,Good,39.0,L0,102.0350342,-3.256278609,L0,Good
Italy,Riese,77.0,1.0,Good,20.0,Good,2.4997113989209025,Good,77.0,L1,197.9871668,7.214493431,L1,Moderate
Mexico,Tixkokob,53.398036585842,1.0,Good,31.0,Good,1.0,Good,49.7948403458376,L2,138.38249403700476,7.608937762,L2,Unhealthy for Sensitive Groups
Brazil,Guaiba,49.0,1.0,Good,19.0,Good,1.0,Good,49.0,L0,127.6670087,0.039075143,L0,Good
Japan,Yaizu,67.0,1.0,Good,29.0,Good,7.0,Good,67.0,L1,170.3480368,6.400610338,L1,Moderate
Russian Federation,Kochubeyevskoye,49.0,1.0,Good,32.0,Good,1.0,Good,49.0,L0,137.4726557,5.125570027,L0,Good
Costa Rica,Daniel Flores,50.0,1.0,Good,23.0,Good,1.0,Good,50.0,L0,147.578269,5.875280698,L0,Good
Germany,Felsberg,33.0,1.0,Good,33.0,Good,3.0,Good,33.0,L0,80.18366735,4.692957112,L0,Good
Germany,Bad Liebenwerda,32.0,1.0,Good,32.0,Good,2.0,Good,29.0,L0,108.4405378,5.283253808,L0,Good
Germany,Freital,50.0,1.0,Good,27.0,Good,4.0,Good,50.0,L0,124.2466263,1.905803377,L0,Good
Brazil,Santa Isabel,54.97189505033226,1.0,Good,2.0,Good,3.022954537032769,Good,58.71499527874122,L3,142.38387011252578,15.18561585,L3,Unhealthy
India,Nepa Nagar,96.0,1.0,Good,38.0,Good,0.0,Good,96.0,L1,237.1884362,3.912244599,L1,Moderate
France,Villepinte,79.0,1.0,Good,19.0,Good,7.0,Good,79.0,L1,194.6370259,6.935275751,L1,Moderate
Italy,San Giovanni Valdarno,74.0,1.0,Good,45.0,Good,1.0,Good,74.0,L1,190.2122265,9.216355995,L1,Moderate
Italy,Scandicci,35.0,1.0,,35.0,Good,3.0,Good,17.0,L0,86.91769738,0.954690834,L0,Good
Brazil,Venancio Aires,21.0,1.0,Good,21.0,Good,0.0,Good,12.0,L0,66.29307293,10.40030762,L0,Good
Germany,Konigs Wusterhausen,58.0,1.0,Good,29.0,Good,3.0,Good,58.0,L1,139.1019696,1.679112238,L1,Moderate
Brazil,Florestopolis,34.0,1.0,Good,19.0,Good,0.0,Good,34.0,L0,113.1735377,-2.759119529,L0,Good
United States of America,Port Lavaca,48.0,1.0,Good,20.0,Good,1.0,Good,48.0,L0,126.7554224,1.653238552,L0,Good
China,Langxiang,76.0,1.0,Good,36.0,Good,1.0,Good,76.0,L1,196.9362825,-1.534170472,L1,Moderate
India,Rangia,106.0,1.0,Good,47.0,Good,1.0,Good,106.0,L2,277.5248338,5.984163875,L2,Unhealthy for Sensitive Groups
Russian Federation,Bazarnyy Karabulak,60.0,1.0,Good,36.0,Good,0.0,Good,60.0,L1,155.4930833,9.120416364,L1,Moderate
Cameroon,Ebolowa,70.0,1.0,Good,28.0,Good,0.0,Good,70.0,L1,163.489466,-0.333674112,L1,Moderate
Germany,Niefern Oschelbronn,65.0,1.0,Good,59.0,Moderate,0.0,Good,65.0,L1,143.1468767,6.708384426,L1,Moderate
United States of America,Southlake,71.0,1.0,,38.0,Good,4.0,Good,71.0,L1,193.5486995,-3.685280953,L1,Moderate
Burkina Faso,Zorgo,61.0,1.0,Good,28.0,Good,0.0,Good,61.0,L1,183.3357366,-6.764441791,L1,Moderate
France,Pont Sainte Maxence,59.0,1.0,Good,25.0,Good,2.1127558170659833,Good,59.0,L1,157.4955891,10.37023812,L1,Moderate
France,Caluire Et Cuire,55.0,1.0,Good,31.0,Good,2.0,Good,55.0,L1,138.3613228,5.37127357,L1,Moderate
United Republic of Tanzania,Ushirombo,22.0,1.0,Good,16.0,Good,0.0,Good,22.0,L0,59.16290143,10.26605657,L0,Good
Russian Federation,Serafimovskiy,40.0,1.0,Good,40.0,Good,0.0,Good,8.0,L0,113.4677111,5.837580724,L0,Good
Philippines,Bunawan,54.0,1.0,,18.0,Good,0.0,Good,54.0,L1,133.2646035,9.048435095,L1,Moderate
Italy,Artena,46.0,1.0,Good,46.0,Good,1.0,Good,21.0,L0,136.2595892,6.810262616,L0,Good
Germany,Bad Nauheim,64.0,1.0,Good,40.0,Good,2.0,Good,64.0,L1,164.1628204,12.60080538,L1,Moderate
Canada,Red Deer,32.0,1.0,Good,32.0,Good,0.0,Good,9.0,L0,87.73614581,10.92044548,L0,Good
Russian Federation,Bisert,31.0,1.0,Good,31.0,Good,0.0,Good,21.0,L0,61.64102122,2.410897492,L0,Good
Philippines,Mamburao,34.0,1.0,Good,31.0,Good,0.0,Good,34.0,L0,84.55427068,3.548420772,L0,Good
Brazil,Cajuru,50.0,1.0,Good,31.0,Good,0.0,Good,50.0,L0,134.3737267,9.16049549,L0,Good
Brazil,Tres De Maio,32.0,1.0,Good,11.0,Good,2.0,Good,32.0,L0,89.95805021,9.054085304,L0,Good
Indonesia,Kertosono,53.936937852742545,1.0,Good,10.0,Good,2.5247080567975173,Good,55.846098238806036,L3,139.89828113723252,8.622179704,L3,Unhealthy
Brazil,Coari,46.0,1.0,,2.0,Good,0.0,Good,46.0,L0,128.1350964,1.58887237,L0,Good
Niger,Zinder,109.86663669879084,1.0,Good,33.0,Good,1.0,Good,117.0,L2,279.26331939352286,3.624536217,L2,Unhealthy for Sensitive Groups
Italy,Sommacampagna,66.0,1.0,Good,28.0,Good,1.991076549921377,Good,66.0,L1,177.240942,4.744570214,L1,Moderate
Italy,Patti,56.0,1.0,Good,46.0,Good,0.0,Good,56.0,L1,148.7915312,2.176308226,L1,Moderate
Japan,Gotemba,75.0,1.0,Good,28.0,Good,6.0,Good,75.0,L1,181.1993066,6.976652806,L1,Moderate
Turkey,Amasya,40.0,1.0,Good,40.0,Good,0.0,Good,13.0,L0,105.8112458,-5.470682386,L0,Good
Austria,Marchtrenk,75.0,1.0,Good,54.0,Moderate,0.0,Good,75.0,L1,177.7376952,4.396066589,L1,Moderate
Nigeria,Lokoja,59.0,1.0,Good,34.0,Good,0.0,Good,59.0,L1,150.7882063,0.964058507,L1,Moderate
Belgium,Diest,53.0,1.0,Good,38.0,Good,1.0,Good,53.0,L1,136.9248225,-2.068498214,L1,Moderate
Spain,Melilla,32.0,1.0,Good,31.0,Good,1.0,Good,26.0,L0,74.33346631,0.84590394,L0,Good
Ukraine,Zaporizhzhya,50.0,1.0,Good,34.0,Good,1.0,Good,50.0,L0,140.6181665,10.78484283,L0,Good
Peru,Yunguyo,51.0,1.0,Good,16.0,Good,0.0,Good,51.0,L1,135.616343,-4.900619399,L1,Moderate
India,Sikandra,52.47089727810586,1.0,Good,30.357163296139312,Moderate,1.0,Good,49.25807390021102,L4,136.23719564908984,1.32421176,L4,Very Unhealthy
India,Tandur,74.0,1.0,Good,27.0,Good,0.0,Good,74.0,L1,185.2815538,-3.623996007,L1,Moderate
