Country,City,AQI_Value,CO_Value,CO_Category,Ozone_Value,Ozone_Category,NO2_Value,NO2_Category,PM25_Value,PM25_Category,SO2,AQI_Category
Honduras,Tela,79.0,1.0,,21.0,Good,0.0,Good,79.0,L1,-6.105235885,Moderate
Italy,Modugno,62.0,1.0,Good,45.0,Good,3.0,Good,62.0,L1,6.478187942,Moderate
Nigeria,Ugep,98.0,1.0,Good,19.0,Good,2.0,Good,98.0,L1,4.222213513,Moderate
United States of America,Sartell,36.0,1.0,Good,36.0,Good,5.0,Good,31.0,L0,-9.564474064,Good
Netherlands,Zevenaar,37.0,1.0,Good,32.0,Good,2.0,Good,37.0,L0,1.659497128,Good
France,Saint Max,57.0,1.0,Good,27.0,Good,3.0,Good,57.0,L1,0.723186406,Moderate
India,Mushabani,50.0,1.0,,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,4.749213235,Unhealthy
Serbia,Stara Pazova,69.0,1.0,Good,33.0,Good,2.0,Good,69.0,L1,-0.218663115,Moderate
India,Chatsu,50.0,1.0,Good,41.0,Good,0.0,Good,50.0,L3,-3.367999088,Unhealthy
Brazil,Apucarana,51.0,1.0,Good,13.0,Good,1.0,Good,51.0,L1,1.572919358,Moderate
China,Suzhou,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,2.0,Good,78.0,L1,-2.812186347,Unhealthy for Sensitive Groups
Philippines,Nagcarlan,86.0,1.0,Good,24.0,Good,1.0,Good,86.0,L1,3.249169602,Moderate
United States of America,Prior Lake,54.0,1.0,Good,33.0,Good,2.0,Good,54.0,L1,8.506249789,Moderate
Belgium,Beveren,47.0,1.0,Good,38.0,Good,2.0,Good,47.0,L0,11.15682852,Good
Russian Federation,Nefteyugansk,49.0,1.0,Good,31.0,Good,0.0,Good,49.0,L0,11.08218575,Good
Australia,Innisfail,26.0,1.0,Good,25.0,Good,0.0,Good,26.0,L0,-0.516143999,Good
Italy,Turi,48.0,1.0,,48.0,Good,1.0,Good,43.0,L0,8.701878411,Good
Italy,Rieti,45.0,1.0,Good,45.0,Good,1.0,Good,27.0,L0,9.347891208,Good
Belgium,Landen,56.0,1.0,Good,39.0,Good,1.0,Good,56.0,L1,5.879254681,Moderate
Russian Federation,Karabash,36.0,1.0,Good,36.0,Good,0.0,Good,33.0,L0,8.44739531,Good
France,Chilly Mazarin,71.0,1.0,Good,27.0,Good,7.0,Good,71.0,L1,3.884823475,Moderate
Brazil,Mariana,59.0,1.0,Good,4.0,Good,5.0,Good,59.0,L1,10.75908417,Moderate
United States of America,Millbrae,54.0,1.0,Good,32.0,Good,7.0,Good,54.0,L1,4.0321463,Moderate
India,Sahaspur,50.0,1.0,Good,31.0,Unhealthy,1.0,Good,50.0,L3,6.540025073,Unhealthy
Italy,Eboli,45.0,1.0,Good,45.0,Good,1.0,Good,42.0,L0,-1.737841017,Good
Peru,Uchiza,37.0,1.0,Good,1.0,Good,0.0,Good,37.0,L0,-0.590622891,Good
Guatemala,Olintepeque,94.0,1.0,Good,9.0,Good,1.0,Good,94.0,L1,7.435158989,Moderate
United States of America,Moline,77.0,1.0,Good,1.0,Good,1.0,Good,77.0,L1,11.93704826,Moderate
India,Bilaspur,111.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,0.0,Good,111.0,L2,4.195127577,Unhealthy for Sensitive Groups
Japan,Suwa,42.0,1.0,Good,42.0,Good,1.0,Good,22.0,L0,-0.529377912,Good
India,Raya,50.0,1.0,Good,38.0,Good,1.0,Good,50.0,L5,2.654939637,Hazardous
United States of America,Waukesha,53.0,1.0,Good,13.0,Good,1.0,Good,53.0,L1,6.334518365,Moderate
United States of America,Tullahoma,39.0,1.0,Good,19.0,Good,6.0,Good,39.0,L0,4.237580481,Good
United States of America,Waterford,47.0,1.0,Good,31.0,Good,6.0,Good,47.0,L0,9.391176273,Good
Ecuador,Catamayo,24.0,1.0,Good,8.0,Good,1.0,Good,24.0,L0,2.806594422,Good
Japan,Moroyama,32.0,1.0,Good,32.0,Good,3.0,Good,19.0,L0,-6.583080061,Good
South Sudan,Ler,75.0,1.0,Good,10.0,Good,0.0,Good,75.0,L1,-0.213888374,Moderate
United States of America,Junction City,85.0,1.0,Good,28.0,Good,4.0,Good,85.0,L1,-2.828179548,Moderate
India,Amod,50.0,1.0,Good,31.0,Good,0.0,Good,50.0,L3,4.677562724,Unhealthy
United States of America,Berwyn,61.0,1.0,,29.0,Good,6.0,Good,61.0,L1,10.49251464,Moderate
India,Razole,93.0,1.0,Good,31.0,Good,1.0,Good,93.0,L1,6.861429176,Moderate
China,Luan,50.0,1.0,Good,31.0,Unhealthy,2.0,Good,115.0,L2,15.88277586,Unhealthy
Democratic Republic of the Congo,Mushie,50.0,1.0,Good,31.0,Good,3.0,Good,50.0,L3,4.237580481,Unhealthy
India,Porsa,50.0,1.0,Good,46.0,Good,0.0,Good,50.0,L3,2.358348634,Unhealthy
,Lagos,50.0,1.0,Good,31.0,Good,1.0,Good,50.0,L3,10.75595567,Unhealthy
Turkmenistan,Baherden,50.0,1.0,Good,41.0,Good,0.0,Good,50.0,L2,-3.116053649,Unhealthy for Sensitive Groups
Ukraine,Snizhne,34.0,1.0,Good,34.0,Good,1.0,Good,17.0,L0,-0.082582121,Good
Tunisia,Maqrin,62.0,1.0,Good,55.0,Moderate,2.0,Good,62.0,L1,6.079074063,Moderate
India,Radaur,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,10.33557199,Unhealthy
Guatemala,San Jose Pinula,63.0,1.0,Good,11.0,Good,1.0,Good,63.0,L1,5.502484671,Moderate
Romania,Belcesti,71.0,1.0,Good,39.0,Good,1.0,Good,71.0,L1,-0.503832585,Moderate
Chad,Bere,77.0,1.0,Good,24.0,Good,0.0,Good,77.0,L1,4.210366363,Moderate
Japan,Akita,29.0,1.0,Good,29.0,Good,2.0,Good,18.0,L0,2.588799205,Good
Bosnia and Herzegovina,Gracanica,65.0,1.0,Good,39.0,Good,0.0,Good,65.0,L1,7.718707401,Moderate
United States of America,Lake Magdalene,49.0,1.0,Good,27.0,Good,1.0,Good,49.0,L0,5.503599226,Good
Brazil,Betim,91.0,1.0,Good,4.0,Good,1.0,Good,91.0,L1,-1.021940628,Moderate
Ghana,Begoro,105.0,1.0,,13.0,Good,2.0,Good,105.0,L2,5.679918834,Unhealthy for Sensitive Groups
Trinidad and Tobago,Princes Town,88.0,1.0,Good,21.0,Good,3.0,Good,88.0,L1,1.960595917,Moderate
United States of America,Des Moines,59.0,1.0,Good,18.0,Good,1.0,Good,59.0,L1,7.474720043,Moderate
Mexico,San Luis Potosi,31.0,1.0,Good,24.0,Good,1.0,Good,31.0,L0,2.064679734,Good
Germany,Aachen,55.0,1.0,Good,43.0,Good,1.0,Good,55.0,L1,-0.274591716,Moderate
Philippines,Katipunan,50.0,1.0,Good,14.0,Good,1.0,Good,50.0,L3,-0.496096382,Unhealthy
Guatemala,Fraijanes,68.0,1.0,Good,17.0,Good,3.0,Good,68.0,L1,4.19875839,Moderate
Nigeria,Ejigbo,102.0,1.0,Good,31.0,Good,2.0,Good,102.0,L2,4.237580481,Unhealthy for Sensitive Groups
Chile,Lampa,50.0,1.0,Good,0.0,Good,1.0,Good,50.0,L5,4.237580481,Hazardous
Germany,Einbeck,64.0,1.0,Good,29.0,Good,1.0,Good,64.0,L1,8.903155615,Moderate
Indonesia,Deli Tua,68.0,1.0,Good,41.0,Good,0.0,Good,68.0,L1,2.713994071,Moderate
Russian Federation,Privolzhsk,32.0,1.0,Good,32.0,Good,1.0,Good,29.0,L0,-2.709369259,Good
United Republic of Tanzania,Kishapu,36.0,1.0,Good,16.0,Good,0.0,Good,36.0,L0,8.496668368,Good
Panama,La Chorrera,65.0,1.0,Good,20.0,Good,4.0,Good,65.0,L1,3.631512379,Moderate
India,Mavur,66.0,1.0,Good,31.0,Good,0.0,Good,66.0,L1,1.840260464,Moderate
Sudan,Sawakin,62.0,1.0,Good,47.0,Good,0.0,Good,62.0,L1,2.757764292,Moderate
India,Sindgi,50.0,1.0,Good,27.0,Good,0.0,Good,114.0,L2,-2.324809742,Unhealthy for Sensitive Groups
United States of America,Sunbury,41.0,1.0,Good,31.0,Good,1.0,Good,41.0,L0,1.128510507,Good
Hungary,Pilis,63.0,1.0,Good,31.0,Good,2.0,Good,63.0,L1,2.250546366,Moderate
United States of America,Ludlow,50.0,1.0,Good,44.0,Good,1.0,Good,50.0,L0,10.69624713,Good
Guatemala,Barillas,43.0,1.0,Good,19.0,Good,0.0,Good,43.0,L0,9.35155064,Good
Romania,Deva,70.0,1.0,Good,25.0,Good,4.0,Good,70.0,L1,1.692838758,Moderate
China,Puyang,50.0,1.0,Good,31.0,Moderate,1.0,Good,50.0,L3,7.901446122,Unhealthy
Democratic Republic of the Congo,Kasongo Lunda,50.0,1.0,Moderate,39.0,Good,7.0,Good,50.0,L5,4.237580481,Hazardous
France,Draveil,57.0,1.0,Good,20.0,Good,6.0,Good,57.0,L1,0.76518888,Moderate
India,Darjiling,44.0,1.0,Good,37.0,Good,0.0,Good,44.0,L0,5.746070835,Good
India,Nakodar,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L2,14.13610592,Unhealthy for Sensitive Groups
United States of America,Beaverton,50.0,1.0,Good,18.0,Good,1.0,Good,114.0,L2,3.40734641,Unhealthy for Sensitive Groups
Chile,Vina Del Mar,101.0,1.0,Good,10.0,Good,1.0,Good,101.0,L2,11.20467289,Unhealthy for Sensitive Groups
Romania,Cugir,70.0,1.0,Good,39.0,Good,0.0,Good,70.0,L1,7.948869256,Moderate
India,Ujjain,50.0,1.0,Good,31.0,Good,0.0,Good,50.0,L3,2.658435676,Unhealthy
India,Thakurdwara,50.0,1.0,Good,31.0,Very Unhealthy,3.0,Good,50.0,L4,3.002305636,Very Unhealthy
Colombia,Maria La Baja,56.0,1.0,Good,11.0,Good,5.0,Good,56.0,L1,2.693631801,Moderate
Mexico,Lopez Mateos,50.0,1.0,Good,31.0,Good,1.0,Good,50.0,L3,11.57850297,Unhealthy
Brazil,Buritama,38.0,1.0,Good,11.0,Good,1.0,Good,38.0,L0,9.466882862,Good
Iran (Islamic Republic of),Garmsar,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,85.0,L1,11.59029417,Unhealthy for Sensitive Groups
Germany,Fellbach,30.0,1.0,Good,30.0,Good,2.0,Good,26.0,L0,4.862454402,Good
Colombia,Buga,17.0,1.0,Good,13.0,Good,1.0,Good,17.0,L0,-0.05574292,Good
Sweden,Vetlanda,34.0,1.0,Good,34.0,Good,0.0,Good,24.0,L0,8.248929124,Good
United States of America,Washington,66.0,1.0,Good,32.0,Good,7.0,Good,66.0,L1,-0.85015893,Moderate
India,Sirohi,50.0,1.0,Good,33.0,Good,0.0,Good,50.0,L3,5.371607229,Unhealthy
Russian Federation,Kizel,35.0,1.0,Good,33.0,Good,1.0,Good,35.0,L0,-3.181805008,Good
Romania,Liesti,44.0,1.0,Good,37.0,Good,1.0,Good,44.0,L0,15.94410105,Good
United States of America,Ruston,75.0,1.0,,9.0,Good,1.0,Good,75.0,L1,7.399216147,Moderate
Brazil,Mucuri,28.0,1.0,Good,28.0,Good,0.0,Good,28.0,L0,2.730279241,Good
United Republic of Tanzania,Kilindoni,36.0,1.0,Good,24.0,Good,0.0,Good,36.0,L0,2.674091825,Good
Russian Federation,Ladozhskaya,39.0,1.0,Good,34.0,Good,0.0,Good,39.0,L0,0.260341801,Good
Brazil,Papagaios,88.0,1.0,Good,1.0,Good,1.0,Good,88.0,L1,10.56882684,Moderate
Venezuela (Bolivarian Republic of),San Juan De Los Morros,50.0,1.0,Good,9.0,Good,1.0,Good,50.0,L3,-6.652319916,Unhealthy
India,Haflong,85.0,1.0,Good,3.0,Good,6.0,Good,85.0,L1,6.765460381,Moderate
Italy,Legnano,75.0,1.0,,33.0,Good,6.0,Good,75.0,L1,9.266542705,Moderate
Poland,Zyrardow,57.0,1.0,Good,35.0,Good,2.0,Good,57.0,L1,6.786368437,Moderate
India,Chotila,50.0,1.0,Good,31.0,Good,1.0,Good,50.0,L3,3.349118162,Unhealthy
Uruguay,Pando,34.0,1.0,Good,20.0,Good,1.0,Good,34.0,L0,4.797706295,Good
Brazil,Dracena,50.0,1.0,Good,23.0,Good,0.0,Good,50.0,L0,14.94521862,Good
United States of America,Clark,50.0,1.0,Good,47.0,Good,2.0,Good,50.0,L0,1.094154516,Good
United States of America,Point Pleasant,48.0,1.0,,47.0,Good,1.0,Good,48.0,L0,8.321736374,Good
Japan,Ube,45.0,1.0,Good,45.0,Good,0.0,Good,32.0,L0,11.28051321,Good
,Icod De Los Vinos,36.0,1.0,Good,36.0,Good,0.0,Good,6.0,L0,3.373673797,Good
Japan,Nemuro,35.0,1.0,Good,35.0,Good,0.0,Good,32.0,L0,8.305150879,Good
Germany,Vaterstetten,68.0,1.0,Good,39.0,Good,3.0,Good,68.0,L1,3.83765656,Moderate
Japan,Nagato,43.0,1.0,Good,43.0,Good,1.0,Good,28.0,L0,0.781245004,Good
Russian Federation,Zemetchino,33.0,1.0,Good,33.0,Good,0.0,Good,22.0,L0,-0.433207948,Good
Zimbabwe,Kariba,62.0,1.0,Good,15.0,Good,0.0,Good,62.0,L1,1.110239741,Moderate
Russian Federation,Konstantinovsk,38.0,1.0,Good,38.0,Good,0.0,Good,14.0,L0,7.620838989,Good
United States of America,Westmont,50.0,1.0,,4.0,Good,1.0,Good,50.0,L2,11.26490626,Unhealthy for Sensitive Groups
Indonesia,Demak,85.0,1.0,Good,47.0,Good,1.0,Good,85.0,L1,-0.158231214,Moderate
India,Amur,50.0,1.0,Good,33.0,Good,0.0,Good,50.0,L3,-4.691184711,Unhealthy
United Republic of Tanzania,Kigoma,56.0,1.0,Good,24.0,Good,0.0,Good,56.0,L1,8.169353023,Moderate
India,Kishtwar,59.0,1.0,Good,43.0,Good,0.0,Good,59.0,L1,8.901597873,Moderate
United States of America,North Bellmore,68.0,1.0,,17.0,Good,1.0,Good,68.0,L1,-3.504250695,Moderate
Nepal,Bharatpur,93.0,1.0,Good,31.0,Moderate,0.0,Good,93.0,L1,8.401250466,Moderate
United States of America,Nashua,68.0,1.0,,14.0,Good,1.0,Good,68.0,L1,2.249720707,Moderate
Slovakia,Partizanske,59.0,1.0,Good,23.0,Good,4.0,Good,59.0,L1,3.647466669,Moderate
Ethiopia,Abiy Adi,106.0,1.0,Good,25.0,Good,0.0,Good,106.0,L2,4.44465522,Unhealthy for Sensitive Groups
Japan,Kitaibaraki,55.0,1.0,Good,31.0,Good,1.0,Good,55.0,L1,9.656864712,Moderate
Ukraine,Saky,43.0,1.0,Good,43.0,Good,1.0,Good,41.0,L0,7.707558628,Good
United States of America,Brunswick,30.0,1.0,,30.0,Good,1.0,Good,22.0,L0,-2.23826803,Good
Sweden,Vastervik,38.0,1.0,Good,38.0,Good,0.0,Good,9.0,L0,1.613076181,Good
Namibia,Swakopmund,50.0,1.0,Good,22.0,Good,0.0,Good,50.0,L4,-0.624683408,Very Unhealthy
Libya,Surman,83.0,1.0,Good,31.0,Good,2.0,Good,83.0,L1,6.324534992,Moderate
Brazil,Castelo,33.0,1.0,,31.0,Good,1.0,Good,33.0,L0,6.333239943,Good
Russian Federation,Yandyrka,39.0,1.0,Good,37.0,Good,1.0,Good,39.0,L0,9.745014829,Good
Russian Federation,Seltso,44.0,1.0,Good,33.0,Good,0.0,Good,44.0,L0,-2.084627162,Good
Brazil,Mari,28.0,1.0,Good,15.0,Good,2.0,Good,28.0,L0,-5.468708705,Good
Mexico,Chiautla,62.0,1.0,Good,12.0,Good,5.0,Good,62.0,L1,5.943860951,Moderate
Poland,Zabki,41.0,1.0,,31.0,Good,0.0,Good,31.0,L0,14.55194196,Good
United States of America,Northborough,49.0,1.0,Good,34.0,Good,4.0,Good,49.0,L0,7.49323415,Good
India,Suratgarh,50.0,1.0,,31.0,Good,0.0,Good,50.0,L5,2.383840854,Hazardous
Turkey,Inegol,27.0,1.0,Good,31.0,Good,2.0,Good,27.0,L0,-1.423927688,Good
Pakistan,Zhob,50.0,1.0,Good,56.0,Moderate,0.0,Good,50.0,L3,7.487220703,Unhealthy
Germany,Bad Segeberg,44.0,1.0,Good,44.0,Good,0.0,Good,23.0,L0,0.189325648,Good
Thailand,Bang Rakam,92.0,1.0,Good,25.0,Good,0.0,Good,92.0,L1,0.381994863,Moderate
Romania,Ramnicu Valcea,51.0,1.0,Good,40.0,Good,0.0,Good,51.0,L1,0.693408124,Moderate
Germany,Gilching,48.0,1.0,Good,42.0,Good,2.0,Good,48.0,L0,6.527311514,Good
Nigeria,Kafanchan,104.0,1.0,Good,12.0,Good,3.0,Good,104.0,L2,17.30579818,Unhealthy for Sensitive Groups
Brazil,Itu,50.0,1.0,Good,3.0,Good,1.0,Good,50.0,L3,8.033807639,Unhealthy
France,Fontenay Le Fleury,46.0,1.0,Good,31.0,Good,4.0,Good,46.0,L0,12.30387394,Good
Italy,Frosinone,68.0,1.0,Good,31.0,Moderate,0.0,Good,45.0,L0,4.695659442,Moderate
India,Perundurai,41.0,1.0,Good,31.0,Good,0.0,Good,41.0,L0,8.498121581,Good
Cuba,Manati,50.0,1.0,Good,30.0,Good,0.0,Good,50.0,L2,3.792205649,Unhealthy for Sensitive Groups
India,Koraput,50.0,1.0,,44.0,Good,0.0,Good,50.0,L3,6.860865081,Unhealthy
Malawi,Dedza,29.0,1.0,,22.0,Good,0.0,Good,29.0,L0,2.687018255,Good
Russian Federation,Ivanovo,33.0,1.0,Good,31.0,Good,0.0,Good,25.0,L0,2.567837737,Good
Slovakia,Trebisov,71.0,1.0,Good,37.0,Good,1.0,Good,71.0,L1,-0.134323573,Moderate
Costa Rica,Heredia,64.0,1.0,Good,31.0,Good,1.0,Good,64.0,L1,4.664537435,Moderate
United States of America,Magnolia,56.0,1.0,Good,25.0,Good,2.0,Good,56.0,L1,3.498507422,Moderate
Ethiopia,Adwa,89.0,1.0,Good,27.0,Good,0.0,Good,89.0,L1,10.81382155,Moderate
India,Adalaj,50.0,1.0,,22.0,Good,1.0,Good,50.0,L3,5.314889087,Unhealthy
Germany,Bad Munder,71.0,1.0,Good,30.0,Good,7.0,Good,71.0,L1,4.276626233,Moderate
India,Husainabad,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,7.03276472,Unhealthy
Republic of Moldova,Orhei,44.0,1.0,Good,36.0,Good,0.0,Good,44.0,L0,4.403405182,Good
United States of America,Cumberland,33.0,1.0,Good,25.0,Good,7.0,Good,33.0,L0,7.823457526,Good
Poland,Minsk Mazowiecki,46.0,1.0,Good,33.0,Good,1.0,Good,46.0,L0,8.387305057,Good
United States of America,Dumont,53.0,1.0,Good,46.0,Good,3.0,Good,53.0,L1,-1.612640729,Moderate
Germany,Leonberg,52.0,1.0,Good,33.0,Good,6.0,Good,52.0,L1,9.476576076,Moderate
Bosnia and Herzegovina,Gradacac,63.0,1.0,Good,31.0,Moderate,0.0,Good,63.0,L1,8.629496322,Moderate
Germany,Werder,31.0,1.0,Good,29.0,Good,1.0,Good,31.0,L0,4.589032935,Good
Argentina,Venado Tuerto,19.0,1.0,Good,31.0,Good,0.0,Good,15.0,L0,7.164079984,Good
Turkey,Kurtalan,44.0,1.0,Good,44.0,Good,0.0,Good,27.0,L0,3.618113349,Good
Venezuela (Bolivarian Republic of),Guigue,56.0,1.0,Good,26.0,Good,0.0,Good,56.0,L1,3.189383599,Moderate
Germany,Ergolding,51.0,1.0,Good,38.0,Good,1.0,Good,51.0,L1,2.54770698,Moderate
Indonesia,Sumbawa,25.0,1.0,,25.0,Good,0.0,Good,21.0,L0,5.310196615,Good
,Pomorie,40.0,1.0,Good,40.0,Good,0.0,Good,25.0,L0,-2.138890959,Good
Italy,Palma Campania,71.0,1.0,Good,31.0,Moderate,0.0,Good,56.0,L1,9.956744731,Moderate
United States of America,Garden Grove,93.0,1.0,Good,12.0,Good,1.0,Good,93.0,L1,1.795059546,Moderate
Pakistan,Kahuta,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,0.0,Good,50.0,L2,6.701476976,Unhealthy for Sensitive Groups
Italy,Palmi,69.0,1.0,Good,47.0,Good,0.0,Good,69.0,L1,1.960000299,Moderate
Germany,Waltershausen,54.0,1.0,,36.0,Good,4.0,Good,54.0,L1,7.111666641,Moderate
Russian Federation,Selyatino,43.0,1.0,Good,31.0,Good,2.0,Good,43.0,L0,6.014267469,Good
India,Bansbaria,50.0,1.0,Good,3.0,Good,1.0,Good,50.0,L4,7.698667483,Very Unhealthy
United Kingdom of Great Britain and Northern Ireland,Ryde,34.0,1.0,Good,22.0,Good,1.0,Good,34.0,L0,7.111361238,Good
Russian Federation,Priyutovo,44.0,1.0,Good,30.0,Good,0.0,Good,44.0,L0,3.958802471,Good
Nepal,Tikapur,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,0.0,Good,50.0,L3,6.743131049,Unhealthy
United States of America,Teaneck,53.0,1.0,Good,40.0,Good,4.0,Good,53.0,L1,6.557590042,Moderate
India,Siwana,50.0,1.0,Good,31.0,Good,0.0,Good,50.0,L4,3.362991452,Very Unhealthy
Germany,Wolfenbuttel,44.0,1.0,Good,44.0,Good,0.0,Good,35.0,L0,4.940432642,Good
Thailand,Loei,44.0,1.0,Good,31.0,Good,0.0,Good,44.0,L0,2.811980296,Good
Poland,Pszczyna,71.0,1.0,Good,31.0,Good,7.0,Good,71.0,L1,10.89660618,Moderate
Philippines,Tangub,50.0,1.0,Good,15.0,Good,0.0,Good,50.0,L0,5.097654297,Good
Czechia,Nove Mesto Na Morave,59.0,1.0,Good,31.0,Good,1.0,Good,59.0,L1,2.887135321,Moderate
India,Rajapalaiyam,47.0,1.0,Good,26.0,Good,0.0,Good,47.0,L0,-1.074908767,Good
United States of America,Zanesville,75.0,1.0,,36.0,Good,1.0,Good,75.0,L1,3.625579337,Moderate
Russian Federation,Sergach,35.0,1.0,Good,35.0,Good,1.0,Good,30.0,L0,-4.595537679,Good
United States of America,Brooklyn Park,53.0,1.0,Good,40.0,Good,4.0,Good,53.0,L1,2.85106627,Moderate
United States of America,Plattsburgh,43.0,1.0,Good,12.0,Good,5.0,Good,43.0,L0,9.325567716,Good
Guatemala,San Andres Xecul,92.0,1.0,Good,9.0,Good,1.0,Good,92.0,L1,12.12926018,Moderate
China,Wenling,92.0,1.0,Good,31.0,Moderate,2.0,Good,77.0,L1,3.960101876,Moderate
Estonia,Viljandi,45.0,1.0,Good,31.0,Good,0.0,Good,45.0,L0,1.988435847,Good
Germany,Beckingen,28.0,1.0,Good,28.0,Good,2.0,Good,21.0,L0,-3.869325276,Good
India,Ambarnath,50.0,1.0,Good,8.0,Good,1.0,Good,50.0,L3,4.237580481,Unhealthy
Burkina Faso,Nouna,69.0,1.0,Good,29.0,Good,0.0,Good,69.0,L1,-0.309187165,Moderate
Spain,Beasain,37.0,1.0,Good,37.0,Good,0.0,Good,36.0,L0,2.049212926,Good
India,Khandela,50.0,1.0,Good,33.0,Good,0.0,Good,50.0,L5,9.677619857,Hazardous
Thailand,Mae Tha,22.0,1.0,Good,22.0,Good,0.0,Good,21.0,L0,10.29296008,Good
Japan,Minokamo,42.0,1.0,Good,42.0,Good,1.0,Good,31.0,L0,8.973286849,Good
France,Saint Benoit,57.0,1.0,Good,31.0,Good,0.0,Good,57.0,L1,10.8303464,Moderate
Italy,Scorze,60.0,1.0,,45.0,Good,4.0,Good,60.0,L1,3.70799236,Moderate
Viet Nam,Play Cu,39.0,1.0,Good,31.0,Good,0.0,Good,39.0,L0,4.418382212,Good
Ukraine,Bobrovytsya,56.0,1.0,Good,31.0,Good,0.0,Good,56.0,L1,8.416684709,Moderate
,Turiacu,22.0,1.0,Good,15.0,Good,0.0,Good,22.0,L0,-2.414739814,Good
United Kingdom of Great Britain and Northern Ireland,Neath,45.0,1.0,Good,21.0,Good,4.0,Good,45.0,L0,-1.079718719,Good
United States of America,Larkspur,41.0,1.0,Good,35.0,Good,4.0,Good,41.0,L0,13.80511369,Good
India,Vetapalem,52.0,1.0,Good,40.0,Good,0.0,Good,52.0,L1,6.710994623,Moderate
Germany,Rheinbach,58.0,1.0,Good,34.0,Good,3.0,Good,58.0,L1,1.04264746,Moderate
Philippines,Sasmuan,66.0,1.0,Good,24.0,Good,1.0,Good,66.0,L1,1.864245182,Moderate
Germany,Gartringen,42.0,1.0,Good,24.0,Good,3.0,Good,42.0,L0,8.73234297,Good
Thailand,Phu Khieo,37.0,1.0,Good,26.0,Good,0.0,Good,37.0,L0,1.705650724,Good
Italy,Falconara Marittima,45.0,1.0,Good,31.0,Good,1.0,Good,32.0,L0,1.195768968,Good
Japan,Gamagori,42.0,1.0,Good,32.0,Good,1.0,Good,42.0,L0,0.272144011,Good
Argentina,Concordia,19.0,1.0,Good,17.0,Good,0.0,Good,19.0,L0,3.276785157,Good
Italy,Afragola,42.0,1.0,Good,42.0,Good,3.0,Good,21.0,L0,3.393579744,Good
Nigeria,Ikot Ekpene,87.0,1.0,Good,39.0,Good,1.0,Good,87.0,L1,8.056388994,Moderate
Romania,Rasnov,40.0,1.0,Good,40.0,Good,0.0,Good,40.0,L0,8.500129477,Good
United Kingdom of Great Britain and Northern Ireland,Rushden,50.0,1.0,Good,29.0,Good,4.0,Good,50.0,L0,7.600380562,Good
India,Deshnok,50.0,1.0,Good,39.0,Good,0.0,Good,50.0,L5,3.513781995,Hazardous
United States of America,Speedway,56.0,1.0,,39.0,Good,2.0,Good,56.0,L1,4.376472771,Moderate
India,Biswan,50.0,1.0,Good,40.0,Good,1.0,Good,50.0,L3,9.525437761,Unhealthy
United States of America,Hamilton,45.0,1.0,Good,31.0,Good,1.0,Good,45.0,L0,-1.7085488,Good
Côte d'Ivoire,Tanda,54.0,1.0,Good,17.0,Good,0.0,Good,54.0,L1,6.141351276,Moderate
United States of America,Hastings,54.0,1.0,Good,31.0,Good,2.0,Good,54.0,L1,2.566656304,Moderate
,Puerto Plata,50.0,1.0,Good,18.0,Good,2.0,Good,50.0,L2,-1.153764044,Unhealthy for Sensitive Groups
South Africa,Vereeniging,50.0,1.0,Good,8.0,Good,1.0,Good,50.0,L4,4.237580481,Very Unhealthy
Latvia,Jelgava,48.0,1.0,Good,36.0,Good,0.0,Good,48.0,L0,4.551619433,Good
United States of America,New Haven,57.0,1.0,Good,45.0,Good,4.0,Good,57.0,L1,3.313245029,Moderate
Lebanon,Bayrut,80.0,1.0,Good,44.0,Good,4.0,Good,80.0,L1,1.629771592,Moderate
Japan,Kanonji,34.0,1.0,Good,28.0,Good,3.0,Good,34.0,L0,1.764302209,Good
China,Jian,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,86.0,L1,8.844624307,Unhealthy for Sensitive Groups
India,Shirhatti,53.0,1.0,,23.0,Good,0.0,Good,53.0,L1,5.373357678,Moderate
Brazil,Moreno,51.0,1.0,Good,14.0,Good,4.0,Good,51.0,L1,2.389626451,Moderate
Brazil,Santa Cruz Cabralia,18.0,1.0,Good,18.0,Good,0.0,Good,16.0,L0,7.760111514,Good
United States of America,Newburgh,55.0,1.0,Good,20.0,Good,1.0,Good,55.0,L1,7.613307279,Moderate
Hungary,Mezotur,68.0,1.0,Good,33.0,Good,1.0,Good,68.0,L1,5.378216539,Moderate
Poland,Drezdenko,32.0,1.0,Good,32.0,Good,1.0,Good,28.0,L0,0.216237354,Good
India,Garhakota,50.0,1.0,Good,41.0,Good,0.0,Good,50.0,L3,6.9273177,Unhealthy
Ukraine,Chuhuyiv,56.0,1.0,Good,30.0,Good,2.0,Good,56.0,L1,-3.43116285,Moderate
